id	logFC	P.Value	adj.P.Val
B2M	0.9634644146968778	4.10851821856902e-09	1.5973026485947975e-07
GZMK	2.3643652287007164	4.1225022314702395e-09	1.5991214073495396e-07
STK10	1.0706078498991456	4.1571014581166e-09	1.6089106183845871e-07
CCDC80	1.706793499171896	4.215974063987271e-09	1.6280291756305003e-07
MYOF	1.1343493122538746	4.231976478720788e-09	1.6305444800524222e-07
PTPN6	0.9526623362805822	4.289863363503315e-09	1.641804277025411e-07
PECAM1	0.6951601611144742	4.384043074517873e-09	1.674119915389225e-07
PLCE1-AS1	-1.6827923699052842	4.410278040552215e-09	1.6764768588530538e-07
TMEM170B	-0.6949335389310232	4.419483339504384e-09	1.6764768588530538e-07
LAIR1	1.8561445557195597	4.408654302380409e-09	1.6764768588530538e-07
SETD7	0.6722608282139824	4.5036069143985135e-09	1.6971487108996503e-07
PPARGC1A	-0.7602222172810578	4.502656247677839e-09	1.6971487108996503e-07
MAN2B1	0.7987510037622965	4.557851830003397e-09	1.7073234895606836e-07
CEP135	-0.7541089248426154	4.560413650537441e-09	1.7073234895606836e-07
CLEC10A	2.5757081200412273	4.614671119892777e-09	1.72014118273834e-07
MICAL2	1.3182227117537852	4.651667280062275e-09	1.7245815334619972e-07
TIGIT	2.0345477119895	4.656691291470942e-09	1.7245815334619972e-07
AP1AR	-0.713930910582457	4.646344683369002e-09	1.7245815334619972e-07
PCYOX1	-0.804102064721933	4.721560039291607e-09	1.7411005947465018e-07
IKZF1	2.1597581910019876	4.736962325644251e-09	1.7430398416246425e-07
ITGAL	1.89074836138456	4.77853322782047e-09	1.7545793800612598e-07
RILP	-0.6498694669856313	4.862398513830833e-09	1.7815662273276982e-07
BTK	1.9892164072981382	4.887984483588615e-09	1.7871303269358883e-07
PLB1	1.2145103979200806	4.907409520927346e-09	1.7904230405013907e-07
RPS19	1.1976730595644973	4.9501940654105885e-09	1.8022062461867702e-07
TRIM25	0.6453050754121605	5.004359404533067e-09	1.8066157984768115e-07
