"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.00114834137921,0.368,0.074,0,"0","ANK2"
0,2.80709754613278,0.356,0.062,0,"0","GATD3B"
0,1.62830151292124,0.549,0.256,0,"0","PSMB7"
0,4.92909217947795,0.308,0.015,0,"0","ADH6"
0,1.57460946999941,0.711,0.418,0,"0","C4orf3"
0,3.19575039339733,0.344,0.051,0,"0","ENTPD5"
0,4.05883536360468,0.315,0.024,0,"0","SLC17A3"
0,1.41861073776739,0.778,0.488,0,"0","NDUFS5"
0,1.90127260194113,0.446,0.156,0,"0","RAB29"
0,1.5645271405997,0.524,0.234,0,"0","NDUFS4"
0,1.43340620847107,0.795,0.505,0,"0","COX6B1"
0,1.77247397657325,0.487,0.197,0,"0","MRPS15"
0,1.53545653171655,0.775,0.486,0,"0","POLR2L"
0,2.39554912278092,0.388,0.099,0,"0","DERA"
0,2.92813506102221,0.354,0.065,0,"0","GPR160"
0,2.8226210440055,0.357,0.068,0,"0","PDK2"
0,2.11696791965971,0.432,0.144,0,"0","ATP6V1B2"
0,2.42167967697176,0.377,0.089,0,"0","C11orf1"
0,4.03736584766777,0.314,0.026,0,"0","DNAJC12"
0,1.71962767036962,0.444,0.157,0,"0","ZSCAN16-AS1"
0,1.44426678934243,0.573,0.286,0,"0","MRPS21"
0,4.04252152867239,0.309,0.022,0,"0","UPB1"
0,1.71927384834664,0.834,0.547,0,"0","ST13"
0,1.50975786427248,0.656,0.37,0,"0","COPS9"
0,1.33103374868726,0.673,0.387,0,"0","PRR13"
0,1.9252454945225,0.447,0.161,0,"0","NDUFV3"
0,1.58391731470743,0.601,0.315,0,"0","CTSB"
0,1.54602463906067,0.814,0.528,0,"0","UQCR11"
0,1.52325371555036,0.816,0.53,0,"0","NDUFA13"
0,1.72446488134357,0.519,0.234,0,"0","NENF"
0,5.13201510932427,0.296,0.011,0,"0","C3orf85"
0,1.71872254961839,0.456,0.172,0,"0","NDUFS3"
0,3.91682639547529,0.31,0.026,0,"0","GDA"
0,1.79833253739734,0.443,0.16,0,"0","MRPL19"
0,4.17706385096253,0.307,0.024,0,"0","SLC25A10"
0,1.76069298352654,0.467,0.186,0,"0","FBXL5"
0,1.79297116841553,0.437,0.156,0,"0","RBM47"
0,1.76591522401918,0.449,0.168,0,"0","RNF5"
0,1.29729374327939,0.69,0.409,0,"0","MICOS10"
0,1.48373829926845,0.521,0.241,0,"0","GLRX5"
0,1.5733380809571,0.597,0.317,0,"0","CIAO2B"
0,1.52954697458744,0.458,0.179,0,"0","SCOC"
0,1.33949841980876,0.693,0.414,0,"0","PRDX6"
0,2.1494629233154,0.359,0.08,0,"0","EMX2"
0,1.65246885675293,0.497,0.219,0,"0","LSM4"
0,1.55629303509986,0.502,0.224,0,"0","ATP6V1E1"
0,3.0657166955136,0.329,0.052,0,"0","MARC2"
0,1.62147027610975,0.509,0.232,0,"0","MRPL52"
0,1.53389867757607,0.803,0.526,0,"0","ELOB"
0,3.54261827771388,0.311,0.034,0,"0","SLC47A1"
0,3.59237224120508,0.301,0.024,0,"0","MCCD1"
0,2.13887991046552,0.384,0.108,0,"0","TDP2"
0,2.68140192760107,0.347,0.071,0,"0","PNPO"
0,1.54874351682966,0.401,0.126,0,"0","ARHGAP24"
0,2.14268037717487,0.395,0.12,0,"0","CFI"
0,1.77821224048603,0.488,0.213,0,"0","SIGIRR"
0,1.48056816500347,0.541,0.266,0,"0","MICOS13"
0,1.33917328793905,0.573,0.298,0,"0","MRPS24"
0,4.1599070412718,0.297,0.022,0,"0","CDHR5"
0,1.20772206423817,0.624,0.35,0,"0","COX20"
0,2.31097716018808,0.375,0.101,0,"0","SLC25A1"
0,1.37388026024937,0.596,0.322,0,"0","MRPL51"
0,1.71101922112987,0.458,0.185,0,"0","MGMT"
0,3.23663563230193,0.304,0.032,0,"0","HOGA1"
0,3.87546592156818,0.292,0.02,0,"0","MAPT"
0,1.825751777773,0.415,0.144,0,"0","PMVK"
0,3.67086833340983,0.299,0.028,0,"0","LRRC19"
0,3.10187931176901,0.327,0.057,0,"0","MAP7"
0,1.51613175799806,0.5,0.23,0,"0","MDH2"
0,1.63491598929338,0.483,0.213,0,"0","ACADVL"
0,1.88412938573809,0.419,0.149,0,"0","TRAPPC6A"
0,3.88856964101632,0.295,0.025,0,"0","SMIM1"
0,1.42456983536914,0.574,0.304,0,"0","ANAPC11"
0,1.7705921502737,0.438,0.169,0,"0","CCNG1"
0,1.57845667088192,0.482,0.213,0,"0","SNX5"
0,2.6345085108684,0.347,0.078,0,"0","DHTKD1"
0,1.45066071110548,0.404,0.136,0,"0","EPCAM"
0,2.31490419486978,0.378,0.11,0,"0","DDX10"
0,1.48815737102237,0.598,0.33,0,"0","PSMB6"
0,2.87355357864442,0.314,0.047,0,"0","ADAMTS9-AS1"
0,4.23110624343982,0.285,0.018,0,"0","ESPN"
0,1.33134513793821,0.749,0.483,0,"0","PARK7"
0,1.85071245178316,0.419,0.153,0,"0","BIN1"
0,2.30819520154542,0.343,0.078,0,"0","IFT22"
0,1.67094641185094,0.451,0.186,0,"0","SETD3"
0,2.17567446155728,0.362,0.098,0,"0","TSPAN33"
0,2.11994109162126,0.324,0.061,0,"0","FABP3"
0,1.797465027508,0.405,0.142,0,"0","MRPL13"
0,2.72572164072755,0.319,0.056,0,"0","SLC16A12"
0,2.13556133801446,0.361,0.098,0,"0","POLDIP2"
0,3.06780739411488,0.33,0.068,0,"0","WDR18"
0,1.52039391088399,0.822,0.56,0,"0","COX6C"
0,4.07328813148493,0.312,0.051,0,"0","RBP4"
0,1.58414772413803,0.394,0.134,0,"0","ACSL1"
0,3.12441402903463,0.326,0.066,0,"0","PTER"
0,3.01944736195757,0.3,0.042,0,"0","CENPS"
0,2.81257567924414,0.326,0.068,0,"0","GALK1"
0,2.65334961934154,0.315,0.057,0,"0","PNPLA4"
0,1.99612796529741,0.374,0.117,0,"0","COA5"
0,1.25436136035339,0.651,0.394,0,"0","CIB1"
0,4.56746635676822,0.271,0.014,0,"0","XPNPEP2"
0,1.98177490299832,0.371,0.115,0,"0","GGCT"
0,1.41763446890693,0.763,0.507,0,"0","TPI1"
0,3.23329129237352,0.292,0.036,0,"0","DECR2"
0,1.08821391883475,0.749,0.496,0,"0","ENO1"
0,2.10564749713088,0.365,0.112,0,"0","PPA2"
0,1.29813156827917,0.625,0.372,0,"0","NDUFC2"
0,1.77814509952403,0.408,0.155,0,"0","SLC25A11"
0,4.19894547266334,0.272,0.02,0,"0","ACOX2"
0,2.16761541470177,0.322,0.07,0,"0","AUH"
0,2.16389334669628,0.36,0.108,0,"0","THY1"
0,4.49675969979226,0.266,0.014,0,"0","SLC7A9"
0,2.06507467340343,0.376,0.124,0,"0","AGPAT3"
0,1.74658511507814,0.397,0.145,0,"0","PIN4"
0,1.36609173138345,0.688,0.437,0,"0","ARL6IP4"
0,1.5915341770697,0.893,0.643,0,"0","NDUFA4"
0,1.94676443677204,0.333,0.083,0,"0","CCDC198"
0,2.5950211010057,0.308,0.059,0,"0","SDSL"
0,1.10723248312379,0.794,0.545,0,"0","GABARAP"
0,2.76624327491995,0.298,0.049,0,"0","PCYT2"
0,1.08516598993019,0.351,0.103,0,"0","CYS1"
0,3.07874098415234,0.294,0.046,0,"0","GCDH"
0,3.86007414099395,0.27,0.023,0,"0","FMO4"
0,1.93728577198033,0.34,0.093,0,"0","DPP4"
0,1.94786258313434,0.33,0.084,0,"0","GOT1"
0,1.22243656752544,0.657,0.413,0,"0","NEDD8"
0,2.17722014428215,0.319,0.075,0,"0","MIR4458HG"
0,2.2094985502222,0.335,0.093,0,"0","ACOX1"
0,4.41574718994778,0.255,0.013,0,"0","COLEC11"
0,1.88490983464027,0.367,0.126,0,"0","SMIM20"
0,1.5655573546784,0.903,0.662,0,"0","HINT1"
0,2.01441255127142,0.325,0.084,0,"0","COQ9"
0,4.00245914770881,0.259,0.019,0,"0","UGT3A1"
0,1.10597739305849,0.756,0.516,0,"0","UQCRH"
0,4.2700230061537,0.256,0.016,0,"0","SLC5A10"
0,4.08723496965859,0.256,0.019,0,"0","LDHD"
0,1.79099088492951,0.922,0.685,0,"0","MIF"
0,1.86146448766171,0.942,0.706,0,"0","COX7C"
0,1.95518865666472,0.334,0.099,0,"0","C2orf74"
0,3.05507600837532,0.273,0.038,0,"0","STRADB"
0,3.48881782967937,0.262,0.027,0,"0","ABCC6"
0,3.57461528295656,0.255,0.023,0,"0","SFXN2"
0,3.59005696980003,0.26,0.028,0,"0","LINC01697"
0,2.48447150167096,0.286,0.054,0,"0","PCCB"
0,2.09071341791927,0.313,0.082,0,"0","PCCA"
0,1.21920306561195,0.752,0.522,0,"0","COX7A2"
0,2.37643439828543,0.312,0.082,0,"0","PGPEP1"
0,1.66365017745169,0.91,0.68,0,"0","SOD1"
0,2.65278827628167,0.274,0.045,0,"0","UGT2A3"
0,2.39656952424582,0.298,0.069,0,"0","ALAD"
0,3.136821029643,0.264,0.037,0,"0","SMPDL3A"
0,2.57058379457771,0.276,0.05,0,"0","RBKS"
0,1.93103271299376,0.319,0.094,0,"0","MRPL12"
0,1.89776396064622,0.282,0.058,0,"0","PLCXD2"
0,2.09186241645642,0.313,0.09,0,"0","CBWD1"
0,2.06045674163578,0.291,0.068,0,"0","PRKAA2"
0,1.20769396565613,0.812,0.59,0,"0","EDF1"
0,1.28901624934958,0.757,0.535,0,"0","COX6A1"
0,2.63397460586433,0.275,0.054,0,"0","ACP5"
0,2.74775762055805,0.268,0.049,0,"0","ACAD11"
0,2.71547364236026,0.274,0.055,0,"0","RASSF8-AS1"
0,2.75392312379698,0.266,0.047,0,"0","ACADS"
0,2.27966335383527,0.275,0.056,0,"0","TOM1L1"
0,2.29761958131312,0.264,0.046,0,"0","LINC02532"
0,3.15746903430311,0.252,0.034,0,"0","NR1H4"
0,2.3507789321483,0.28,0.063,0,"0","ARG2"
0,2.9154018459926,0.252,0.037,0,"0","WDFY3-AS2"
0,1.09850269696263,0.82,0.606,0,"0","ATP5MC2"
0,2.31734056290492,0.29,0.076,0,"0","GSS"
0,2.56601472260858,0.271,0.058,0,"0","GPR137B"
0,1.30067074984112,0.813,0.6,0,"0","UBL5"
0,1.23810380313978,0.867,0.655,0,"0","ATP5MG"
0,1.91242531974378,0.269,0.058,0,"0","SULT1C2"
0,2.12896295290818,0.261,0.052,0,"0","EMX2OS"
0,2.55312376709444,0.259,0.051,0,"0","TLN2"
0,2.56438503159471,0.253,0.048,0,"0","MTFR1"
0,2.13069582849514,0.263,0.059,0,"0","AC018521.5"
0,2.35052992363679,0.253,0.057,0,"0","MTHFD1"
0,1.73412716320113,0.949,0.766,0,"0","GAPDH"
0,1.11395546021409,0.902,0.725,0,"0","UQCRB"
0,1.18519251673378,0.884,0.714,0,"0","COX4I1"
0,0.978809996654364,0.77,0.603,0,"0","SLC25A3"
0,0.9700895434945,0.772,0.617,0,"0","SAP18"
0,1.35199409436824,0.948,0.805,0,"0","SERF2"
0,0.883092448742729,0.835,0.693,0,"0","CHCHD2"
0,0.64431057398292,0.919,0.789,0,"0","HSPE1"
0,1.12179558678865,0.934,0.837,0,"0","ATP5F1E"
0,0.997106206346358,0.894,0.817,0,"0","ITM2B"
0,2.99236036112659,0.999,0.955,0,"0","FTL"
0,1.0918657358734,0.994,0.951,0,"0","FTH1"
0,0.879242858898252,0.998,0.991,0,"0","TPT1"
0,0.615989546569789,0.998,0.993,0,"0","EEF1A1"
9.88131291682493e-324,1.80305231123251,0.354,0.116,2.73781536986468e-319,"0","SUCLA2"
4.15015142506647e-322,1.39709955736626,0.531,0.264,1.14988245534317e-317,"0","TALDO1"
6.32404026676796e-322,1.28169855453446,0.638,0.394,1.7522018367134e-317,"0","SPCS1"
1.14623229835169e-321,1.31616672468074,0.572,0.308,3.17586582904303e-317,"0","NDUFA6"
1.60077269252564e-321,1.40839959045785,0.548,0.282,4.43526089918079e-317,"0","SMIM26"
2.44068429045576e-321,1.77476567059575,0.382,0.137,6.76240396356577e-317,"0","TIMM10"
3.05530195388227e-320,1.17690324534191,0.343,0.105,8.4653251236216e-316,"0","HMOX1"
4.5453051286103e-319,2.28941575367862,0.274,0.069,1.25936769198406e-314,"0","ARMT1"
2.70468530391715e-317,1.38443216573564,0.483,0.217,7.49387157156326e-313,"0","PNKD"
3.94474745489981e-314,1.72391542341608,0.39,0.144,1.09297117732909e-309,"0","SMIM30"
6.0490041834716e-314,1.88285945500992,0.345,0.112,1.67599758911448e-309,"0","ABHD14B"
6.49167044501743e-314,1.80975973628581,0.385,0.14,1.79864713020098e-309,"0","COMMD8"
7.88303655581077e-314,1.63192906391672,0.464,0.205,2.18415293851849e-309,"0","IDH3G"
1.23145430234693e-313,1.82354149749268,0.31,0.089,3.41199043551263e-309,"0","GPAT3"
1.27235224199304e-313,1.84376839167836,0.37,0.131,3.52530635689012e-309,"0","SLC25A39"
2.12258422344591e-313,2.03339702383987,0.282,0.074,5.88104410790158e-309,"0","ATP6V0E2"
2.27684185314035e-313,1.48171923560236,0.487,0.225,6.30844572249597e-309,"0","VTI1B"
3.55559542475709e-313,1.06429567058219,0.573,0.289,9.85148824337448e-309,"0","PLIN2"
1.59297540986593e-311,2.35737947134165,0.264,0.066,4.41365696811552e-307,"0","OCEL1"
4.80072388954629e-308,1.22239061121193,0.649,0.408,1.33013656807659e-303,"0","TOMM6"
3.24776118441397e-307,1.24205660209691,0.584,0.324,8.99857191365578e-303,"0","SRP9"
5.33298738448455e-307,1.46586488957736,0.511,0.253,1.47761081461913e-302,"0","TUFM"
1.20777443744035e-306,0.994405150098747,0.743,0.541,3.34638063381598e-302,"0","HIST1H4C"
6.561001287895e-306,1.84326214707392,0.387,0.147,1.81785662683707e-301,"0","MCUR1"
3.22432517693338e-305,2.24201176051078,0.251,0.059,8.93363776772933e-301,"0","ABHD10"
9.9813027504142e-305,1.47036193745645,0.508,0.25,2.76551955305726e-300,"0","GTF3C6"
5.96781302865252e-304,1.31583114704552,0.581,0.332,1.65350195584875e-299,"0","COX7A2L"
7.53804804225828e-304,1.76478295135143,0.381,0.142,2.0885669710685e-299,"0","CHCHD5"
6.13036007384967e-303,1.32125851624612,0.615,0.37,1.69853886566153e-298,"0","BRK1"
1.07429611622244e-302,1.55357427960084,0.464,0.207,2.97655224921751e-298,"0","NDUFAF8"
1.46030044422703e-302,2.03788011496711,0.3,0.088,4.04605444081983e-298,"0","KIF9"
3.38085569725761e-301,1.15020789435114,0.642,0.399,9.36733688039167e-297,"0","CLTA"
4.40527007557963e-301,1.41604027718825,0.46,0.205,1.22056817984085e-296,"0","CYC1"
1.39345855587339e-300,1.38696337758871,0.542,0.29,3.8608556207584e-296,"0","PSMC5"
1.82853700251604e-300,2.22188476604519,0.296,0.087,5.0663274728712e-296,"0","KIF22"
8.99275890136326e-297,2.02868589237731,0.293,0.085,2.49162370880072e-292,"0","MCCC2"
2.55901061377565e-296,1.63257106554438,0.423,0.178,7.09025070758818e-292,"0","C1orf122"
3.81830391552766e-296,1.43925621447099,0.48,0.219,1.05793746587525e-291,"0","SPATS2L"
5.94096614463095e-296,2.06551769171004,0.273,0.074,1.6460634896929e-291,"0","TMEM192"
9.39114418743367e-294,0.885872887060965,0.715,0.421,2.60200432001225e-289,"0","PTMS"
1.3196375180635e-293,1.61548956904805,0.415,0.17,3.65631967129855e-289,"0","DUSP23"
4.53867389323758e-293,1.55459344250809,0.357,0.124,1.25753037559934e-288,"0","HDDC2"
4.57548377073093e-293,1.86658372340126,0.281,0.077,1.26772928835642e-288,"0","EPS8L2"
6.98737104153996e-293,0.576042393059261,0.943,0.881,1.93599089447948e-288,"0","NACA"
1.40927587442136e-289,1.95013921320756,0.293,0.085,3.90468066525926e-285,"0","SFXN1"
4.91703543430375e-289,1.83000619891285,0.362,0.132,1.36236300778254e-284,"0","EBNA1BP2"
8.98899563266744e-287,1.88150990775711,0.321,0.105,2.49058101994317e-282,"0","UROS"
1.4706764223881e-286,1.65694827925456,0.37,0.137,4.07480316351071e-282,"0","MRPS35"
4.81130080734407e-286,1.72942351688474,0.373,0.141,1.33306711469082e-281,"0","MTLN"
1.14125589206141e-285,1.59545369306935,0.428,0.182,3.16207770013455e-281,"0","WASL"
8.46682128368613e-285,1.30068888822512,0.555,0.307,2.34590217307092e-280,"0","TRAPPC5"
3.12142595416938e-284,1.91484010092665,0.327,0.11,8.64853489121711e-280,"0","SNX4"
2.09077385105271e-282,1.54175085527861,0.434,0.19,5.79290710911174e-278,"0","SURF1"
4.35010782293615e-281,2.05908908424025,0.262,0.071,1.20528437450092e-276,"0","APEH"
4.30780416739675e-279,1.22480124631894,0.386,0.145,1.19356330066062e-274,"0","BEX2"
1.0174268243365e-277,1.74235863557769,0.318,0.104,2.81898450218913e-273,"0","LYRM1"
1.21038714865015e-277,1.49052472734385,0.386,0.149,3.35361967276497e-273,"0","BOLA3"
2.56086223043498e-277,1.20469761870939,0.585,0.329,7.0953809818662e-273,"0","NDRG1"
1.17116729225046e-276,1.10518457039507,0.76,0.644,3.24495321663835e-272,"0","TMBIM6"
1.96313061602621e-276,1.97916255135694,0.287,0.088,5.43924599782382e-272,"0","ERI3"
4.40958474995375e-275,1.49301974241677,0.401,0.162,1.22176364666968e-270,"0","SDHA"
9.11464137075645e-275,1.42639185234432,0.444,0.2,2.52539368459549e-270,"0","DPY30"
1.75793246804724e-274,1.85201270164601,0.286,0.086,4.87070348921849e-270,"0","ATPAF1"
2.78520684065655e-274,1.20028341696893,0.565,0.316,7.7169725934071e-270,"0","NAA38"
1.169904986709e-273,1.93120855489319,0.308,0.101,3.24145574667462e-269,"0","TOLLIP"
1.54352299675374e-273,0.988992866553781,0.636,0.371,4.2766391671056e-269,"0","NPC2"
5.74336438699386e-273,1.24734251217942,0.583,0.333,1.59131397070439e-268,"0","PPA1"
7.66451539215185e-273,2.07003770849774,0.27,0.077,2.12360727970351e-268,"0","XAB2"
1.7339117055396e-272,1.98640522748023,0.273,0.079,4.80414916253856e-268,"0","MRPL46"
1.32089845425971e-271,1.42479627222931,0.437,0.194,3.65981334721738e-267,"0","MMP24OS"
5.26960163906634e-271,1.24083918150551,0.574,0.329,1.46004852613611e-266,"0","COTL1"
2.56470569720608e-270,2.11996302570544,0.277,0.083,7.10603007524889e-266,"0","NREP"
7.82077777090574e-270,1.5127542082057,0.446,0.206,2.16690289698485e-265,"0","EIF4EBP2"
3.54580584710254e-269,1.36465569194151,0.41,0.173,9.82436426056702e-265,"0","MOCS2"
5.5197888287576e-269,1.67423390518838,0.388,0.159,1.52936789078387e-264,"0","GET3"
5.18749186432486e-268,1.30800291385968,0.424,0.182,1.43729837084849e-263,"0","ANXA4"
1.47671368538448e-267,1.94528103506403,0.3,0.097,4.09153060809477e-263,"0","ABCD3"
1.09354176797447e-266,1.70325955816066,0.334,0.12,3.02987617652688e-262,"0","MRPS23"
1.38680946542695e-265,1.76821699784714,0.324,0.113,3.84243298585844e-261,"0","METRN"
3.28114510950006e-265,1.8366170513518,0.301,0.098,9.0910687548918e-261,"0","SAMM50"
1.51006601984222e-263,1.12204109188831,0.631,0.419,4.18393992117685e-259,"0","NDUFB11"
4.82050103334124e-263,1.90863950417017,0.313,0.108,1.33561622130786e-258,"0","ASRGL1"
1.19662788643539e-261,1.97619424292787,0.302,0.101,3.31549688494653e-257,"0","CHPT1"
1.29617905766367e-261,1.08806841473534,0.626,0.407,3.59132331506874e-257,"0","C19orf53"
1.51616616134947e-261,1.39997069952857,0.456,0.216,4.20084158325096e-257,"0","MRPS34"
4.98810132894852e-261,1.92772138006238,0.282,0.088,1.38205323521177e-256,"0","MRPL24"
7.90808946482269e-261,1.24486531723005,0.555,0.319,2.19109434801842e-256,"0","RAB5C"
2.95118444637797e-259,1.91048580660095,0.283,0.089,8.17684674557945e-255,"0","FH"
1.37332359084018e-257,1.28593844897557,0.425,0.183,3.80506767314087e-253,"0","FARP1"
2.23171761523142e-257,1.80062824993226,0.278,0.086,6.18341999652169e-253,"0","ESRRA"
3.32814139558812e-257,1.54990062298105,0.342,0.128,9.22128136475601e-253,"0","UQCC2"
5.85505529093852e-257,1.55812629708559,0.362,0.143,1.62226016946034e-252,"0","ANAPC13"
1.30995555035034e-256,1.03352902931988,0.67,0.47,3.62949384335567e-252,"0","SEC61B"
2.37951579774529e-256,1.61773750360665,0.37,0.15,6.59292442081286e-252,"0","MICU1"
5.99774212405026e-255,1.62377735659988,0.327,0.117,1.66179441031061e-250,"0","DLD"
7.29857788538144e-255,1.02589945228227,0.663,0.451,2.02221697470264e-250,"0","MZT2B"
2.14136020798386e-254,1.1991117654577,0.584,0.358,5.93306672826087e-250,"0","PET100"
8.38970537747074e-253,1.77462349153702,0.296,0.098,2.32453566893582e-248,"0","ISCA2"
2.47547795663179e-252,1.22670356350602,0.59,0.364,6.85880677443969e-248,"0","GSTK1"
4.30185043162662e-252,1.3068757160953,0.494,0.253,1.19191369909079e-247,"0","HEBP2"
1.52865479240717e-251,1.81830733106024,0.276,0.087,4.23544383332254e-247,"0","PPARA"
6.45451550852367e-251,1.79055918869888,0.344,0.134,1.78835261194665e-246,"0","RTCB"
1.02706680271216e-250,1.47565559684328,0.391,0.166,2.84569399027457e-246,"0","MGST2"
1.47664943108829e-250,1.68979237739491,0.326,0.12,4.09135257871633e-246,"0","MRPS28"
2.43749908538783e-250,1.71416037114332,0.283,0.09,6.75357871588407e-246,"0","PRR34-AS1"
6.78686588423575e-250,1.38259304488963,0.383,0.159,1.8804369305452e-245,"0","NDUFA8"
3.08901593035244e-249,1.1939325248604,0.57,0.34,8.5587364382275e-245,"0","GADD45GIP1"
4.66050571764787e-249,1.0124535397844,0.68,0.496,1.2912863191887e-244,"0","ATP6V0E1"
8.211710367684e-249,1.17199329021878,0.591,0.369,2.27521859157421e-244,"0","VPS28"
1.66772336843748e-248,1.40773573751023,0.418,0.186,4.62076113692972e-244,"0","NDUFS1"
2.07425742124574e-247,1.61402790459077,0.327,0.12,5.74714503704557e-243,"0","COQ4"
1.83549546175338e-246,1.42599003039651,0.366,0.147,5.0856072758801e-242,"0","SMIM4"
7.38941105933896e-246,1.74544331943775,0.297,0.101,2.04738412221104e-241,"0","HYI"
3.02787664190005e-245,1.38343574289757,0.483,0.251,8.38933781171247e-241,"0","C1orf43"
7.18510742555331e-245,1.60824533657006,0.331,0.123,1.99077771439805e-240,"0","PLEKHA5"
8.07020306850341e-244,1.59839592252714,0.33,0.123,2.23601116419024e-239,"0","MRPL38"
1.90464933052368e-243,1.69581809092535,0.33,0.124,5.27721190008196e-239,"0","AC100810.1"
2.17650210689797e-243,1.67238845147608,0.315,0.114,6.03043438758221e-239,"0","COPRS"
2.22400105512524e-243,1.94501653940446,0.267,0.084,6.1620397234355e-239,"0","C8orf82"
8.06258549189097e-243,0.875071942742895,0.737,0.578,2.23390056223823e-238,"0","OST4"
2.24470990771151e-241,1.46149361090465,0.416,0.192,6.21941774129627e-237,"0","MRPL21"
8.86098712816628e-241,1.02348661549094,0.404,0.172,2.45511370360103e-236,"0","SLC25A4"
1.20465977193769e-240,1.32147981130082,0.381,0.159,3.33775083010776e-236,"0","FAM200B"
1.81452506711742e-240,1.74000888690338,0.258,0.078,5.02750460346223e-236,"0","MMAB"
2.60631645698515e-240,1.57840301967279,0.346,0.137,7.22132100736876e-236,"0","RPL26L1"
7.7520442457968e-240,1.17029301187422,0.288,0.092,2.14785889918292e-235,"0","KCNJ16"
2.8116078574018e-238,1.85593200272329,0.264,0.082,7.79012189050316e-234,"0","SDHAF3"
1.07285556356674e-237,1.3256304560472,0.418,0.194,2.97256090997436e-233,"0","TXN2"
5.01818184667873e-237,1.55106188633871,0.397,0.181,1.39038764425927e-232,"0","MPLKIP"
3.16038541454174e-236,1.51248375603999,0.368,0.155,8.7564798680708e-232,"0","MRPL55"
4.19693585170247e-236,1.0722637011457,0.587,0.363,1.1628450164312e-231,"0","COX17"
2.43956051957821e-234,1.70711967705997,0.321,0.122,6.75929033159534e-230,"0","UBXN6"
3.49634648638606e-234,1.45389682485202,0.375,0.158,9.68732720982986e-230,"0","KLHDC2"
1.07837831726558e-233,1.36894241665981,0.438,0.214,2.98786280364775e-229,"0","METTL26"
1.99322237608316e-233,1.51001477958126,0.403,0.186,5.52262123741362e-229,"0","TMEM205"
5.07938292722551e-233,1.81497848687357,0.286,0.098,1.40734462764637e-228,"0","TPRG1L"
2.80744308110212e-232,1.10760128416951,0.577,0.354,7.77858254480963e-228,"0","SEM1"
4.41061851912786e-232,1.71919457410809,0.325,0.126,1.22205007309476e-227,"0","CCS"
1.17312210940109e-231,1.17598636628235,0.532,0.3,3.25036942851761e-227,"0","ASAH1"
4.26663035167081e-231,1.12725956078141,0.457,0.224,1.18215527153743e-226,"0","DNAJC19"
8.63074507264146e-230,1.11183126469462,0.525,0.293,2.39132053727677e-225,"0","SNRPN"
1.79909052580174e-229,1.67189081818284,0.302,0.109,4.98474011983889e-225,"0","RTCA"
1.91700000837076e-229,0.9003126352265,0.709,0.528,5.31143192319286e-225,"0","GLS"
1.47173809193557e-226,1.21662938413546,0.483,0.256,4.07774473132589e-222,"0","UQCRC2"
2.44949794891354e-226,1.55095966244631,0.313,0.117,6.78682396705474e-222,"0","SLC30A9"
1.07027232562271e-225,1.41427989555427,0.384,0.17,2.96540353260283e-221,"0","COPZ1"
1.07385487819121e-224,0.511171507095,0.92,0.843,2.97532971100439e-220,"0","RPL7"
6.9371383279137e-224,1.53249124334502,0.369,0.161,1.92207291651505e-219,"0","MRPL14"
1.81756438939309e-223,1.70283138912567,0.25,0.078,5.03592565369144e-219,"0","ENDOG"
2.3227155570201e-223,1.41988800180789,0.375,0.165,6.4355479938356e-219,"0","PFKL"
3.36701388909293e-223,1.33947513573556,0.355,0.145,9.32898538250979e-219,"0","MRPS18B"
1.23438662232999e-222,1.54232483792553,0.329,0.129,3.4201150144897e-218,"0","RASSF4"
4.50788895018047e-222,0.680794222337727,0.807,0.691,1.2490007914265e-217,"0","TOMM7"
7.3442913913318e-222,1.12164042443089,0.536,0.303,2.0348828157963e-217,"0","FCGRT"
8.31695036253371e-221,0.988812150283057,0.633,0.442,2.30437743694722e-216,"0","POMP"
2.20988108803598e-220,1.36711446903363,0.322,0.124,6.12291753062128e-216,"0","NEDD4L"
4.84109225049765e-220,1.40994515882928,0.384,0.174,1.34132142984538e-215,"0","TCEAL8"
7.48800064084544e-220,1.75199075526746,0.283,0.1,2.07470033755905e-215,"0","UQCC3"
2.23279407624265e-219,1.24421757441494,0.46,0.237,6.18640254704551e-215,"0","ACP1"
3.65809004570387e-219,1.50874559112649,0.35,0.145,1.01354700896317e-214,"0","OSBPL1A"
1.11318311189665e-218,1.10322930249896,0.539,0.316,3.08429644813206e-214,"0","CALM3"
3.36023353272592e-218,1.52880207968005,0.355,0.152,9.31019904912371e-214,"0","MAP3K13"
7.70761665356637e-218,1.44868004397688,0.332,0.133,2.13554934620363e-213,"0","ETFRF1"
3.27605870209912e-215,0.762869637884312,0.73,0.566,9.07697584590604e-211,"0","EIF3K"
4.9053310510747e-214,1.38610262167725,0.359,0.155,1.35912007432127e-209,"0","MRPS16"
9.21254836391715e-214,1.17072104563377,0.535,0.317,2.55252077519053e-209,"0","RPS19BP1"
4.54609291698641e-213,1.6941234173267,0.254,0.082,1.25958596450943e-208,"0","HOOK1"
6.33604584099691e-213,1.16368811837301,0.262,0.084,1.75552822116501e-208,"0","LINC01320"
4.43416977665194e-212,1.10955040138511,0.56,0.352,1.22857542001695e-207,"0","COPE"
5.0928622669461e-212,1.22815034259043,0.491,0.273,1.41107934830276e-207,"0","STUB1"
8.60035420954578e-212,1.32648976717223,0.412,0.198,2.38290014083885e-207,"0","MRPL43"
